_tf,asset,direction,entry_ts,exit_ts,entry_price,exit_price,gross_return_pct,net_return_pct,exit_reason,bars
1h,ETHUSDT,short,2024-10-25T04:00:00+00:00,2024-10-25T09:00:00+00:00,2491.2837350000004,2464.990792483187,0.010553973498652324,0.002138493374663081,stop,5
1h,BTCUSDT,long,2024-10-24T00:00:00+00:00,2024-10-25T17:00:00+00:00,67465.72600499999,68507.87350421169,0.015447065657226677,0.0033617664143066692,stop,41
1h,ETHUSDT,short,2024-10-25T18:00:00+00:00,2024-10-27T13:00:00+00:00,2481.65855,2499.191832198539,-0.007065146894821178,-0.0022662867237052946,stop,43
1h,ETHUSDT,short,2024-10-28T03:00:00+00:00,2024-10-28T07:00:00+00:00,2476.471145,2524.057422943512,-0.019215357319865706,-0.005303839329966427,stop,4
1h,BTCUSDT,long,2024-10-27T13:00:00+00:00,2024-10-31T13:00:00+00:00,67649.80799999999,72907.68606024809,0.07772199531221284,0.01893049882805321,stop,96
1h,BTCUSDT,long,2024-11-01T13:00:00+00:00,2024-11-01T15:00:00+00:00,71236.04022,72298.4248079067,0.014913582852524091,0.0032283957131310228,stop,2
1h,ETHUSDT,short,2024-11-02T08:00:00+00:00,2024-11-04T02:00:00+00:00,2494.752,2412.8354396865006,0.03283555251724392,0.007708888129310979,stop,42
1h,BTCUSDT,short,2024-11-04T16:00:00+00:00,2024-11-05T07:00:00+00:00,67722.122,68937.90936972709,-0.017952588221129342,-0.004988147055282336,stop,15
1h,ETHUSDT,short,2024-11-04T16:00:00+00:00,2024-11-05T14:00:00+00:00,2413.35272,2404.79857068854,0.003544508533945132,0.000386127133486283,stop,22
1h,BTCUSDT,long,2024-11-15T20:00:00+00:00,2024-11-16T06:00:00+00:00,91493.70399,91146.40400000001,-0.0037958894968111016,-0.0014489723742027753,end,10
1h,ETHUSDT,long,2024-11-16T03:00:00+00:00,2024-11-16T06:00:00+00:00,3156.35739,3112.2431,-0.01397632921410081,-0.003994082303525203,end,3
1h,BTCUSDT,long,2024-11-18T06:00:00+00:00,2024-11-18T13:00:00+00:00,92107.87091999999,92264.94217237156,0.001705296743944947,-7.367581401376328e-05,stop,7
1h,ETHUSDT,long,2024-11-18T16:00:00+00:00,2024-11-20T18:00:00+00:00,3169.594005,3156.2623849797505,-0.004206097058241178,-0.0015515242645602946,stop,50
1h,BTCUSDT,long,2024-11-19T12:00:00+00:00,2024-11-21T15:00:00+00:00,92514.223995,95746.83775036408,0.03494180263068301,0.008235450657670751,stop,51
1h,ETHUSDT,long,2024-11-21T11:00:00+00:00,2024-11-24T11:00:00+00:00,3149.323875,3339.6279834148877,0.0604269728895024,0.014606743222375599,stop,72
1h,BTCUSDT,long,2024-11-25T05:00:00+00:00,2024-11-25T14:00:00+00:00,98131.731345,98683.79763547704,0.005625767352826515,0.0009064418382066287,stop,9
1h,ETHUSDT,long,2024-11-25T09:00:00+00:00,2024-11-25T15:00:00+00:00,3479.2987799999996,3379.692218714384,-0.02862834369332763,-0.007657085923331907,stop,6
1h,ETHUSDT,long,2024-11-27T10:00:00+00:00,2024-11-28T15:00:00+00:00,3457.2177449999995,3680.909558707428,0.06470284205585337,0.015675710513963343,stop,29
1h,ETHUSDT,long,2024-11-30T03:00:00+00:00,2024-12-01T06:00:00+00:00,3658.94856,3698.0100700000003,0.010675610591256974,0.0021689026478142436,end,27
1h,BTCUSDT,long,2024-12-01T21:00:00+00:00,2024-12-02T04:00:00+00:00,97816.50381,96284.50884688868,-0.015661927215136196,-0.004415481803784049,stop,7
1h,BTCUSDT,long,2024-12-02T15:00:00+00:00,2024-12-03T13:00:00+00:00,97096.52399999999,96117.41410363167,-0.010083882059138575,-0.0030209705147846437,stop,22
1h,BTCUSDT,long,2024-12-04T01:00:00+00:00,2024-12-04T16:00:00+00:00,96264.108,97204.43367013245,0.009768185564368988,0.001942046391092247,stop,15
1h,BTCUSDT,long,2024-12-04T20:00:00+00:00,2024-12-05T19:00:00+00:00,98797.343985,103613.60348368989,0.048748876279721895,0.011687219069930473,stop,23
1h,ETHUSDT,long,2024-12-04T00:00:00+00:00,2024-12-05T20:00:00+00:00,3693.7159349999997,3797.643524782406,0.028136324398320676,0.006534081099580169,stop,44
1h,ETHUSDT,long,2024-12-06T14:00:00+00:00,2024-12-08T08:00:00+00:00,3986.4822449999997,4023.223417213385,0.009216439445946962,0.0018041098614867404,stop,42
1h,BTCUSDT,long,2024-12-06T17:00:00+00:00,2024-12-08T09:00:00+00:00,100894.472025,98713.38748779532,-0.02161748303380029,-0.005904370758450073,stop,40
1h,BTCUSDT,long,2024-12-13T17:00:00+00:00,2024-12-16T06:00:00+00:00,101788.758945,105097.40501,0.03250502412341803,0.007626256030854508,end,61
1h,ETHUSDT,long,2024-12-15T23:00:00+00:00,2024-12-16T06:00:00+00:00,3961.069545,3955.831095,-0.0013224837232691984,-0.0008306209308172996,end,7
1h,ETHUSDT,long,2024-12-16T17:00:00+00:00,2024-12-17T15:00:00+00:00,4035.71685,3933.780354738247,-0.025258584546572677,-0.00681464613664317,stop,22
1h,ETHUSDT,short,2024-12-21T13:00:00+00:00,2024-12-23T20:00:00+00:00,3388.86472,3231.5405224826786,0.04642386477950687,0.011105966194876717,stop,55
1h,BTCUSDT,short,2024-12-22T04:00:00+00:00,2024-12-24T14:00:00+00:00,96027.971995,94199.24215791126,0.019043720273338297,0.004260930068334574,stop,58
1h,ETHUSDT,short,2024-12-26T07:00:00+00:00,2024-12-27T09:00:00+00:00,3420.289,3301.608117442922,0.034699080269848054,0.008174770067462013,stop,26
1h,ETHUSDT,short,2024-12-29T16:00:00+00:00,2024-12-30T01:00:00+00:00,3354.7018100000005,3325.9502525712933,0.00857052550632129,0.0016426313765803223,stop,9
1h,BTCUSDT,short,2024-12-30T21:00:00+00:00,2024-12-31T06:00:00+00:00,92029.962,92862.408,-0.009045380242577915,-0.0027613450606444787,end,9
1h,ETHUSDT,short,2024-12-30T13:00:00+00:00,2024-12-31T06:00:00+00:00,3335.17158,3355.1367299999997,-0.005986243742218365,-0.0019965609355545914,end,17
1h,BTCUSDT,short,2024-12-31T22:00:00+00:00,2025-01-01T20:00:00+00:00,93442.09558000001,94890.90784341414,-0.015504920500993462,-0.0043762301252483655,stop,22
1h,ETHUSDT,short,2024-12-31T20:00:00+00:00,2025-01-02T00:00:00+00:00,3344.5269,3393.980628370487,-0.014786464528207912,-0.004196616132051978,stop,28
1h,ETHUSDT,short,2025-01-12T08:00:00+00:00,2025-01-12T15:00:00+00:00,3238.3600100000003,3288.470457854853,-0.015474020090450886,-0.0043685050226127215,stop,7
1h,BTCUSDT,short,2025-01-12T22:00:00+00:00,2025-01-13T00:00:00+00:00,93915.928545,93710.18831257266,0.0021906851757182142,4.7671293929553546e-05,stop,2
1h,BTCUSDT,short,2025-01-13T06:00:00+00:00,2025-01-13T20:00:00+00:00,93590.551315,89528.65151477343,0.04340074658343808,0.01035018664585952,stop,14
1h,ETHUSDT,short,2025-01-13T05:00:00+00:00,2025-01-14T00:00:00+00:00,3224.217085,3146.131039158021,0.024218606806985295,0.005554651701746323,stop,19
1h,ETHUSDT,long,2025-01-17T10:00:00+00:00,2025-01-18T03:00:00+00:00,3429.1837349999996,3375.5232375369387,-0.01564818382735648,-0.00441204595683912,stop,17
1h,BTCUSDT,long,2025-01-17T01:00:00+00:00,2025-01-18T07:00:00+00:00,101710.6299,102610.55903740737,0.008847935936412537,0.0017119839841031343,stop,30
1h,BTCUSDT,long,2025-01-20T06:00:00+00:00,2025-01-20T17:00:00+00:00,107540.24325,110991.12889361485,0.03208924900413826,0.007522312251034564,stop,11
1h,BTCUSDT,long,2025-01-21T18:00:00+00:00,2025-01-23T00:00:00+00:00,106914.61058999998,103031.70874617963,-0.03631778502856491,-0.009579446257141229,stop,30
1h,BTCUSDT,long,2025-01-23T14:00:00+00:00,2025-01-26T22:00:00+00:00,105266.10674999999,105361.66274395373,0.0009077565125560635,-0.0002730608718609841,stop,80
1h,BTCUSDT,short,2025-01-28T21:00:00+00:00,2025-01-29T19:00:00+00:00,100283.842995,103755.28213284354,-0.0346161359015392,-0.0091540339753848,stop,22
1h,ETHUSDT,short,2025-01-28T20:00:00+00:00,2025-01-29T20:00:00+00:00,3093.8722900000002,3175.143046379188,-0.026268297059924145,-0.007067074264981037,stop,24
1h,BTCUSDT,short,2025-02-04T21:00:00+00:00,2025-02-06T11:00:00+00:00,96466.212765,99114.26507828984,-0.027450567793520838,-0.007362641948380209,stop,38
1h,ETHUSDT,short,2025-02-06T15:00:00+00:00,2025-02-09T03:00:00+00:00,2704.217215,2687.606154233825,0.006142650329284048,0.001035662582321012,stop,60
1h,BTCUSDT,short,2025-02-07T19:00:00+00:00,2025-02-10T05:00:00+00:00,96850.11072,97247.11092172436,-0.004099119750850067,-0.0015247799377125168,stop,58
1h,BTCUSDT,short,2025-02-11T13:00:00+00:00,2025-02-12T16:00:00+00:00,96751.130235,94772.21192270452,0.0204536971039911,0.004613424275997775,stop,27
1h,ETHUSDT,short,2025-02-11T13:00:00+00:00,2025-02-12T17:00:00+00:00,2633.152765,2681.484912027739,-0.018355238507302942,-0.005088809626825735,stop,28
1h,ETHUSDT,short,2025-02-13T14:00:00+00:00,2025-02-14T03:00:00+00:00,2635.2117350000003,2718.5134730114337,-0.031611022714056546,-0.008402755678514137,stop,13
1h,BTCUSDT,short,2025-02-13T16:00:00+00:00,2025-02-14T06:00:00+00:00,95311.54039000001,96882.707145,-0.01648453847845721,-0.004621134619614303,end,14
1h,ETHUSDT,short,2025-02-16T18:00:00+00:00,2025-02-17T08:00:00+00:00,2678.150255,2717.6103687768027,-0.014734092571218601,-0.00418352314280465,stop,14
1h,ETHUSDT,long,2025-02-22T15:00:00+00:00,2025-02-24T03:00:00+00:00,2777.0678399999997,2834.0987277926165,0.02053636824104981,0.004634092060262452,stop,36
1h,ETHUSDT,short,2025-03-01T13:00:00+00:00,2025-03-02T09:00:00+00:00,2151.613655,2243.4015767354435,-0.04266003867476079,-0.011165009668690199,stop,20
1h,ETHUSDT,short,2025-03-03T08:00:00+00:00,2025-03-04T21:00:00+00:00,2344.237295,2195.67982205591,0.0633713460923716,0.015342836523092901,stop,37
1h,ETHUSDT,short,2025-03-06T17:00:00+00:00,2025-03-08T17:00:00+00:00,2190.1043999999997,2207.77640906915,-0.00806902587344701,-0.0025172564683617524,stop,48
1h,ETHUSDT,short,2025-03-09T10:00:00+00:00,2025-03-10T09:00:00+00:00,2133.03295,2104.982596284564,0.013150454949810273,0.002787613737452568,stop,23
1h,BTCUSDT,short,2025-03-10T16:00:00+00:00,2025-03-11T13:00:00+00:00,78970.47501,82237.18786398681,-0.04136625559835054,-0.010841563899587636,stop,21
1h,ETHUSDT,short,2025-03-10T14:00:00+00:00,2025-03-12T09:00:00+00:00,2017.95052,1954.7037306907314,0.031342091236839995,0.007335522809209998,stop,43
1h,BTCUSDT,short,2025-03-13T15:00:00+00:00,2025-03-14T10:00:00+00:00,81004.19764,81263.01184596607,-0.00319507153340745,-0.0012987678833518625,stop,19
1h,BTCUSDT,short,2025-03-16T11:00:00+00:00,2025-03-16T16:00:00+00:00,82368.81499000001,83964.0140068033,-0.01936654080791327,-0.005341635201978317,stop,5
1h,ETHUSDT,short,2025-03-16T09:00:00+00:00,2025-03-16T16:00:00+00:00,1906.8061200000002,1923.5603675074128,-0.008786550101597443,-0.0026966375253993607,stop,7
1h,ETHUSDT,short,2025-03-18T13:00:00+00:00,2025-03-18T23:00:00+00:00,1878.870095,1881.336441706855,-0.0013126754816197763,-0.0008281688704049441,stop,10
1h,BTCUSDT,short,2025-03-18T06:00:00+00:00,2025-03-19T08:00:00+00:00,82408.784995,83473.9475678977,-0.012925352229890727,-0.003731338057472682,stop,26
1h,ETHUSDT,long,2025-03-22T10:00:00+00:00,2025-03-23T22:00:00+00:00,1997.1180599999998,1984.9873323926977,-0.006074116423193382,-0.0020185291057983456,stop,36
1h,BTCUSDT,long,2025-03-23T10:00:00+00:00,2025-03-25T03:00:00+00:00,84504.21098999999,88305.46368979555,0.04498299735909478,0.010745749339773694,stop,41
1h,ETHUSDT,long,2025-03-24T04:00:00+00:00,2025-03-25T03:00:00+00:00,2041.290135,2105.169139289369,0.031293446822721775,0.007323361705680443,stop,23
1h,BTCUSDT,long,2025-03-25T19:00:00+00:00,2025-03-26T13:00:00+00:00,88160.28811499999,86767.92646901748,-0.01579352422449276,-0.004448381056123191,stop,18
1h,ETHUSDT,short,2025-04-02T05:00:00+00:00,2025-04-02T15:00:00+00:00,1854.9520600000003,1906.6691838903523,-0.027880571690004758,-0.007470142922501189,stop,10
1h,BTCUSDT,short,2025-04-04T10:00:00+00:00,2025-04-04T17:00:00+00:00,82525.74648500001,84656.66738278336,-0.025821285944631435,-0.006955321486157859,stop,7
1h,ETHUSDT,short,2025-04-02T22:00:00+00:00,2025-04-07T14:00:00+00:00,1797.150975,1593.4764388485946,0.1133319008723824,0.0278329752180956,stop,112
1h,BTCUSDT,short,2025-04-08T18:00:00+00:00,2025-04-09T14:00:00+00:00,77221.280045,78327.31075319355,-0.014322874569665469,-0.004080718642416367,stop,20
1h,ETHUSDT,short,2025-04-08T16:00:00+00:00,2025-04-09T17:00:00+00:00,1486.046605,1436.5992953984305,0.03327440030157701,0.007818600075394252,stop,25
1h,BTCUSDT,short,2025-04-10T15:00:00+00:00,2025-04-11T08:00:00+00:00,78717.62150000001,81716.02777166764,-0.03809066146221945,-0.010022665365554862,stop,17
1h,ETHUSDT,short,2025-04-10T15:00:00+00:00,2025-04-12T08:00:00+00:00,1495.2320100000002,1595.2774307743255,-0.06690963014784929,-0.017227407536962322,stop,41
1h,ETHUSDT,short,2025-04-13T13:00:00+00:00,2025-04-13T17:00:00+00:00,1573.47287,1557.5485396090814,0.010120498862442167,0.0020301247156105416,stop,4
1h,BTCUSDT,long,2025-04-15T07:00:00+00:00,2025-04-15T17:00:00+00:00,85759.628385,84387.69949962916,-0.015997374419719417,-0.004499343604929854,stop,10
1h,BTCUSDT,long,2025-04-16T16:00:00+00:00,2025-04-19T16:00:00+00:00,85091.07427499999,84725.4305316518,-0.004297086932602268,-0.001574271733150567,stop,72
1h,ETHUSDT,short,2025-04-20T08:00:00+00:00,2025-04-21T00:00:00+00:00,1589.24498,1567.6330305844415,0.013598878516236344,0.002899719629059086,stop,16
1h,BTCUSDT,long,2025-04-20T20:00:00+00:00,2025-04-23T15:00:00+00:00,85170.14379,91960.45061321437,0.07972637500714932,0.01943159375178733,stop,67
1h,ETHUSDT,long,2025-04-25T14:00:00+00:00,2025-04-27T13:00:00+00:00,1809.2441699999997,1787.3762924477862,-0.012086747557248444,-0.003521686889312111,stop,47
1h,BTCUSDT,long,2025-04-28T06:00:00+00:00,2025-04-28T13:00:00+00:00,94631.281995,95849.13521480134,0.012869457056131704,0.002717364264032926,stop,7
1h,ETHUSDT,long,2025-04-28T10:00:00+00:00,2025-04-28T15:00:00+00:00,1816.297695,1823.527301906578,0.003980408567648409,0.0004951021419121022,stop,5
1h,ETHUSDT,long,2025-04-29T06:00:00+00:00,2025-04-29T23:00:00+00:00,1822.040565,1783.5463608063562,-0.021126974301828336,-0.005781743575457084,stop,17
1h,BTCUSDT,long,2025-05-01T09:00:00+00:00,2025-05-03T10:00:00+00:00,95568.750495,96976.23905518952,0.014727497774109326,0.0031818744435273315,stop,49
1h,ETHUSDT,long,2025-05-01T05:00:00+00:00,2025-05-04T22:00:00+00:00,1814.556825,1811.2942228340344,-0.0017980159788963997,-0.0009495039947240999,stop,89
1h,ETHUSDT,long,2025-05-08T03:00:00+00:00,2025-05-11T15:00:00+00:00,1902.0505499999997,2450.6850187685363,0.2884436845111907,0.07161092112779767,stop,84
1h,ETHUSDT,long,2025-05-13T13:00:00+00:00,2025-05-14T14:00:00+00:00,2550.924825,2574.3837569465945,0.00919624589352392,0.00179906147338098,stop,25
1h,BTCUSDT,long,2025-05-13T17:00:00+00:00,2025-05-14T17:00:00+00:00,104320.304085,102696.10239802364,-0.015569372628102814,-0.004392343157025703,stop,24
1h,ETHUSDT,long,2025-05-18T13:00:00+00:00,2025-05-18T17:00:00+00:00,2543.4510899999996,2618.195150686856,0.02938686770141757,0.006846716925354393,stop,4
1h,BTCUSDT,long,2025-05-15T16:00:00+00:00,2025-05-18T18:00:00+00:00,103898.193135,104101.99259827634,0.001961530389768543,-9.61740255786428e-06,stop,74
1h,ETHUSDT,long,2025-05-18T23:00:00+00:00,2025-05-19T04:00:00+00:00,2499.02889,2521.2071116913426,0.00887473601449342,0.001718684003623355,stop,5
1h,ETHUSDT,long,2025-05-19T16:00:00+00:00,2025-05-20T18:00:00+00:00,2511.37506,2564.858912242285,0.0212966406707428,0.0048241601676857,stop,26
1h,BTCUSDT,long,2025-05-19T15:00:00+00:00,2025-05-21T17:00:00+00:00,104838.803205,106498.32606463876,0.015829280847414463,0.0034573202118536157,stop,50
1h,ETHUSDT,long,2025-05-21T05:00:00+00:00,2025-05-21T17:00:00+00:00,2594.906805,2617.8529912304693,0.008842778548445505,0.0017106946371113763,stop,12
1h,ETHUSDT,long,2025-05-22T03:00:00+00:00,2025-05-23T11:00:00+00:00,2630.5546199999994,2726.5348812751945,0.036486701528818694,0.008621675382204673,stop,32
1h,ETHUSDT,long,2025-05-25T22:00:00+00:00,2025-05-26T17:00:00+00:00,2550.4345799999996,2525.6382892374377,-0.009722378671074155,-0.0029305946677685387,stop,19
1h,BTCUSDT,long,2025-05-25T22:00:00+00:00,2025-05-27T01:00:00+00:00,109220.583,110286.276254173,0.00975725659853881,0.0019393141496347023,stop,27
1h,BTCUSDT,long,2025-05-29T11:00:00+00:00,2025-05-29T14:00:00+00:00,108834.22991999998,107227.3820079762,-0.014764177715089493,-0.004191044428772373,stop,3
1h,BTCUSDT,short,2025-06-02T10:00:00+00:00,2025-06-02T22:00:00+00:00,104318.66457500002,103733.5010848173,0.005609384404667261,0.0009023461011668152,stop,12
1h,BTCUSDT,short,2025-06-04T12:00:00+00:00,2025-06-05T12:00:00+00:00,104986.67040500001,104097.76317328481,0.008466858014318623,0.0016167145035796558,stop,24
1h,BTCUSDT,short,2025-06-05T16:00:00+00:00,2025-06-06T09:00:00+00:00,103210.89873500001,103714.02669102118,-0.004874756078938718,-0.0017186890197346794,stop,17
1h,ETHUSDT,short,2025-06-09T01:00:00+00:00,2025-06-09T10:00:00+00:00,2493.6525500000002,2472.2679807729946,0.008575600970153445,0.0016439002425383611,stop,9
1h,BTCUSDT,long,2025-06-09T09:00:00+00:00,2025-06-11T18:00:00+00:00,106665.82626,108525.06358337773,0.017430487238206976,0.003857621809551744,stop,57
1h,BTCUSDT,short,2025-06-15T20:00:00+00:00,2025-06-16T01:00:00+00:00,104677.16523500001,104397.45063906487,0.0026721644143416967,0.00016804110358542416,stop,5
1h,ETHUSDT,short,2025-06-16T22:00:00+00:00,2025-06-20T08:00:00+00:00,2569.0148500000005,2504.8917683957056,0.0249601833186347,0.005740045829658674,stop,82
1h,BTCUSDT,short,2025-06-20T14:00:00+00:00,2025-06-22T00:00:00+00:00,103888.039995,103429.83211879687,0.004410593136853709,0.0006026482842134272,stop,34
1h,ETHUSDT,short,2025-06-20T14:00:00+00:00,2025-06-23T07:00:00+00:00,2488.7649950000005,2275.4017653990495,0.08573056517172321,0.020932641292930803,stop,65
1h,BTCUSDT,long,2025-06-29T09:00:00+00:00,2025-06-29T16:00:00+00:00,107945.58582,108398.63035099528,0.004196971349534819,0.0005492428373837048,stop,7
1h,ETHUSDT,long,2025-06-29T10:00:00+00:00,2025-06-29T16:00:00+00:00,2457.6782249999997,2428.3841854464213,-0.011919395816585547,-0.0034798489541463867,stop,6
1h,ETHUSDT,long,2025-06-30T19:00:00+00:00,2025-07-01T10:00:00+00:00,2516.967855,2440.53943404524,-0.030365274948956387,-0.008091318737239096,stop,15
1h,ETHUSDT,long,2025-07-02T14:00:00+00:00,2025-07-04T07:00:00+00:00,2470.8948299999997,2606.8991904215964,0.055042553317251726,0.013260638329312931,stop,41
1h,BTCUSDT,long,2025-07-02T06:00:00+00:00,2025-07-04T13:00:00+00:00,107067.88719,109570.28452581291,0.023372062356775785,0.005343015589193947,stop,55
1h,BTCUSDT,long,2025-07-06T13:00:00+00:00,2025-07-07T12:00:00+00:00,108826.55608499999,109345.95474053685,0.004772719768244618,0.0006931799420611545,stop,23
1h,ETHUSDT,long,2025-07-06T13:00:00+00:00,2025-07-07T14:00:00+00:00,2559.59916,2604.4928332552768,0.01753933739190497,0.003884834347976242,stop,25
1h,ETHUSDT,long,2025-07-08T13:00:00+00:00,2025-07-12T15:00:00+00:00,2589.404055,2905.172679414487,0.12194644702311128,0.02998661175577782,stop,98
1h,BTCUSDT,long,2025-07-08T12:00:00+00:00,2025-07-14T06:00:00+00:00,109003.664595,122069.92450500002,0.11986991408543317,0.02946747852135829,end,138
1h,BTCUSDT,long,2025-07-16T09:00:00+00:00,2025-07-18T14:00:00+00:00,119252.96668499999,120815.32059743705,0.013101174384733993,0.0027752935961834983,stop,53
1h,ETHUSDT,long,2025-07-15T13:00:00+00:00,2025-07-18T20:00:00+00:00,3053.235855,3504.5714087794913,0.1478220403577343,0.036455510089433575,stop,79
1h,BTCUSDT,long,2025-07-21T06:00:00+00:00,2025-07-21T16:00:00+00:00,119228.83462499999,119921.46032891607,0.005809213065736485,0.0009523032664341213,stop,10
1h,BTCUSDT,long,2025-07-22T12:00:00+00:00,2025-07-23T12:00:00+00:00,119353.34684999999,117784.34903619677,-0.013145821673313358,-0.0037864554183283396,stop,24
1h,ETHUSDT,long,2025-07-24T14:00:00+00:00,2025-07-25T03:00:00+00:00,3736.3072199999997,3586.279299436955,-0.04015406435529799,-0.010538516088824498,stop,13
1h,ETHUSDT,long,2025-07-29T07:00:00+00:00,2025-07-29T15:00:00+00:00,3879.29868,3882.92429196464,0.0009346050056243747,-0.00026634874859390634,stop,8
1h,ETHUSDT,long,2025-07-31T04:00:00+00:00,2025-07-31T14:00:00+00:00,3872.97552,3880.52370769397,0.0019489376204397618,-1.2765594890059553e-05,stop,10
1h,BTCUSDT,long,2025-07-31T06:00:00+00:00,2025-07-31T19:00:00+00:00,118751.12589,118928.73871267033,0.001495672747009182,-0.00012608181324770453,stop,13
1h,BTCUSDT,short,2025-08-05T07:00:00+00:00,2025-08-06T14:00:00+00:00,113912.71515,112930.81240183696,0.00861978179406996,0.0016549454485174902,stop,31
1h,BTCUSDT,long,2025-08-10T03:00:00+00:00,2025-08-11T11:00:00+00:00,118559.25,120289.49650340054,0.01459393934594343,0.0031484848364858576,stop,32
1h,ETHUSDT,long,2025-08-11T04:00:00+00:00,2025-08-11T11:00:00+00:00,4321.5597,4324.017410700754,0.0005687091863510373,-0.0003578227034122407,stop,7
1h,BTCUSDT,long,2025-08-12T20:00:00+00:00,2025-08-13T06:00:00+00:00,120252.19605,119350.304995,-0.007499996545801128,-0.002374999136450282,end,10
1h,ETHUSDT,long,2025-08-11T15:00:00+00:00,2025-08-13T06:00:00+00:00,4331.904869999999,4620.698495000001,0.06666665904877113,0.016166664762192782,end,39
1h,ETHUSDT,long,2025-08-17T08:00:00+00:00,2025-08-17T18:00:00+00:00,4537.777755,4459.457510958793,-0.01725960332784234,-0.004814900831960584,stop,10
1h,BTCUSDT,short,2025-08-19T03:00:00+00:00,2025-08-21T01:00:00+00:00,114752.595,112566.16759862153,0.019053402682339987,0.004263350670584996,stop,46
1h,BTCUSDT,short,2025-08-21T16:00:00+00:00,2025-08-22T14:00:00+00:00,112323.39021000001,111747.45478992717,0.0051274753993453305,0.0007818688498363326,stop,22
1h,BTCUSDT,short,2025-08-23T13:00:00+00:00,2025-08-26T22:00:00+00:00,114807.48754,109811.40550341841,0.043517040078426134,0.010379260019606533,stop,81
1h,ETHUSDT,long,2025-08-26T19:00:00+00:00,2025-08-28T00:00:00+00:00,4598.99835,4476.446557215726,-0.026647496575917202,-0.007161874143979301,stop,29
1h,BTCUSDT,short,2025-08-29T01:00:00+00:00,2025-08-29T12:00:00+00:00,111430.25700000001,111490.23434765209,-0.0005382501060917287,-0.0006345625265229322,stop,11
1h,BTCUSDT,short,2025-09-01T21:00:00+00:00,2025-09-02T02:00:00+00:00,107746.8996,107603.88526564793,0.0013273173973729433,-0.00016817065065676418,stop,5
1h,ETHUSDT,short,2025-09-02T12:00:00+00:00,2025-09-03T13:00:00+00:00,4274.931465,4273.801886188956,0.0002642331977230323,-0.0004339417005692419,stop,25
1h,ETHUSDT,short,2025-09-04T06:00:00+00:00,2025-09-05T07:00:00+00:00,4362.827495,4269.9481281795015,0.02128880111050527,0.004822200277626318,stop,25
1h,BTCUSDT,long,2025-09-04T22:00:00+00:00,2025-09-05T14:00:00+00:00,111546.47536499999,113730.33895124665,0.01957805998890301,0.004394514997225752,stop,16
1h,BTCUSDT,long,2025-09-09T06:00:00+00:00,2025-09-09T14:00:00+00:00,113079.121305,111612.09988325981,-0.012973406627234854,-0.0037433516568087136,stop,8
1h,ETHUSDT,short,2025-09-10T19:00:00+00:00,2025-09-11T06:00:00+00:00,4320.55864,4338.255754377354,-0.004096024577357316,-0.001524006144339329,stop,11
1h,BTCUSDT,long,2025-09-10T07:00:00+00:00,2025-09-12T06:00:00+00:00,112609.92682499999,115260.341,0.02353623920845677,0.005384059802114193,end,47
1h,BTCUSDT,long,2025-09-15T05:00:00+00:00,2025-09-15T08:00:00+00:00,116578.26,116781.0127327096,0.0017391984809998293,-6.520037975004268e-05,stop,3
1h,BTCUSDT,long,2025-09-16T17:00:00+00:00,2025-09-17T13:00:00+00:00,116519.77076999999,115937.76171772485,-0.00499493818455906,-0.001748734546139765,stop,20
1h,ETHUSDT,long,2025-09-17T06:00:00+00:00,2025-09-17T17:00:00+00:00,4548.262994999999,4564.221379975128,0.0035086768273233657,0.0003771692068308414,stop,11
1h,ETHUSDT,long,2025-09-17T22:00:00+00:00,2025-09-19T05:00:00+00:00,4589.41356,4527.544602532733,-0.013480798071130277,-0.0038701995177825694,stop,31
1h,BTCUSDT,long,2025-09-18T02:00:00+00:00,2025-09-19T11:00:00+00:00,117008.94523499999,117355.68188894117,0.0029633345830508136,0.00024083364576270338,stop,33
1h,BTCUSDT,short,2025-09-25T04:00:00+00:00,2025-09-27T06:00:00+00:00,111679.79217000002,109596.13067999999,0.018657462102259815,0.004164365525564954,end,50
1h,ETHUSDT,short,2025-09-30T15:00:00+00:00,2025-09-30T20:00:00+00:00,4117.810065,4069.876059478015,0.011640654805671459,0.0024101637014178647,stop,5
1h,BTCUSDT,long,2025-09-30T19:00:00+00:00,2025-10-05T09:00:00+00:00,114417.169995,125286.32861907642,0.09499587015263002,0.023248967538157504,stop,110
1h,BTCUSDT,long,2025-10-06T12:00:00+00:00,2025-10-07T08:00:00+00:00,124618.91832,123466.0984792991,-0.009250761090227573,-0.0028126902725568934,stop,20
1h,ETHUSDT,long,2025-10-06T13:00:00+00:00,2025-10-07T14:00:00+00:00,4640.188934999999,4753.082737641579,0.024329570244445212,0.0055823925611113035,stop,25
1h,BTCUSDT,long,2025-10-08T17:00:00+00:00,2025-10-09T08:00:00+00:00,124095.206595,123276.79933808197,-0.006594994918611167,-0.002148748729652792,stop,15
1h,BTCUSDT,long,2025-10-09T12:00:00+00:00,2025-10-09T14:00:00+00:00,123625.16169,121211.50672726992,-0.019523978207466403,-0.005380994551866601,stop,2
1h,ETHUSDT,short,2025-10-14T04:00:00+00:00,2025-10-14T16:00:00+00:00,4098.039955,4118.934106069846,-0.00509857182928466,-0.001774642957321165,stop,12
1h,ETHUSDT,short,2025-10-15T15:00:00+00:00,2025-10-17T21:00:00+00:00,3978.979515,3714.3878794017855,0.06649736059227097,0.016124340148067743,stop,54
